perf,type,difficulty,sessionID_x,userID
45.0,NO,3,3,1013
90.0,DO,1,3,1013
68.75,DO,2,3,1013
61.111111111111114,DO,3,3,1013
100.0,SO,1,3,1013
71.42857142857143,SO,2,3,1013
64.28571428571429,SO,3,3,1013
90.0,NO,1,4,1013
55.0,NO,2,4,1013
70.0,NO,3,4,1013
89.47368421052632,DO,1,4,1013
64.70588235294117,DO,2,4,1013
47.05882352941177,DO,3,4,1013
100.0,SO,1,4,1013
68.75,SO,2,4,1013
76.92307692307692,SO,3,4,1013
80.0,NO,1,5,1013
95.0,NO,2,5,1013
55.0,NO,3,5,1013
80.0,DO,1,5,1013
90.0,DO,2,5,1013
47.36842105263158,DO,3,5,1013
88.88888888888889,SO,1,5,1013
72.22222222222223,SO,2,5,1013
47.05882352941177,SO,3,5,1013
80.0,NO,1,6,1013
45.0,NO,2,6,1013
25.0,NO,3,6,1013
89.47368421052632,DO,1,6,1013
60.0,DO,2,6,1013
57.89473684210526,DO,3,6,1013
94.11764705882354,SO,1,6,1013
62.5,SO,2,6,1013
30.0,SO,3,6,1013
90.0,NO,1,7,1013
70.0,NO,2,7,1013
55.0,NO,3,7,1013
84.21052631578948,DO,1,7,1013
84.21052631578948,DO,2,7,1013
72.22222222222223,DO,3,7,1013
80.0,SO,1,7,1013
100.0,SO,2,7,1013
35.714285714285715,SO,3,7,1013
90.0,NO,1,8,1013
70.0,NO,2,8,1013
45.0,NO,3,8,1013
94.11764705882354,DO,1,8,1013
57.142857142857146,DO,2,8,1013
54.54545454545455,DO,3,8,1013
81.25,SO,1,8,1013
77.77777777777777,SO,2,8,1013
58.333333333333336,SO,3,8,1013
80.0,NO,1,9,1013
45.0,NO,2,9,1013
65.0,NO,3,9,1013
100.0,DO,1,9,1013
25.0,DO,2,9,1013
55.55555555555556,DO,3,9,1013
93.75,SO,1,9,1013
25.0,SO,2,9,1013
41.666666666666664,SO,3,9,1013
80.0,NO,1,10,1013
50.0,NO,2,10,1013
50.0,NO,3,10,1013
81.25,DO,1,10,1013
50.0,DO,2,10,1013
12.5,DO,3,10,1013
61.53846153846154,SO,1,10,1013
73.33333333333333,SO,2,10,1013
23.076923076923077,SO,3,10,1013
95.0,NO,1,11,1013
95.0,NO,2,11,1013
45.0,NO,3,11,1013
90.0,DO,1,11,1013
94.44444444444444,DO,2,11,1013
18.75,DO,3,11,1013
95.0,SO,1,11,1013
80.0,SO,2,11,1013
71.42857142857143,SO,3,11,1013
90.0,NO,1,12,1013
85.0,NO,2,12,1013
50.0,NO,3,12,1013
94.73684210526316,DO,1,12,1013
84.21052631578948,DO,2,12,1013
23.076923076923077,DO,3,12,1013
100.0,SO,1,12,1013
71.42857142857143,SO,2,12,1013
30.76923076923077,SO,3,12,1013
95.0,NO,1,13,1013
65.0,NO,2,13,1013
40.0,NO,3,13,1013
80.0,DO,1,13,1013
70.0,DO,2,13,1013
47.05882352941177,DO,3,13,1013
90.0,SO,1,13,1013
86.66666666666667,SO,2,13,1013
33.333333333333336,SO,3,13,1013
95.0,NO,1,14,1013
85.0,NO,2,14,1013
45.0,NO,3,14,1013
73.6842105263158,DO,1,14,1013
94.11764705882354,DO,2,14,1013
50.0,DO,3,14,1013
85.71428571428571,SO,1,14,1013
70.0,SO,2,14,1013
50.0,SO,3,14,1013
95.0,NO,1,15,1013
55.0,NO,2,15,1013
55.0,NO,3,15,1013
81.25,DO,1,15,1013
84.21052631578948,DO,2,15,1013
46.666666666666664,DO,3,15,1013
87.5,SO,1,15,1013
90.0,SO,2,15,1013
66.66666666666667,SO,3,15,1013
95.0,NO,1,16,1013
85.0,NO,2,16,1013
75.0,NO,3,16,1013
100.0,DO,1,16,1013
71.42857142857143,DO,2,16,1013
66.66666666666667,DO,3,16,1013
100.0,SO,1,16,1013
100.0,SO,2,16,1013
100.0,SO,3,16,1013
100.0,NO,1,17,1013
65.0,NO,2,17,1013
65.0,NO,3,17,1013
94.44444444444444,DO,1,17,1013
100.0,DO,2,17,1013
64.28571428571429,DO,3,17,1013
100.0,SO,1,17,1013
86.66666666666667,SO,2,17,1013
62.5,SO,3,17,1013
90.0,NO,1,18,1013
55.0,NO,2,18,1013
85.0,NO,3,18,1013
93.75,DO,1,18,1013
33.333333333333336,DO,2,18,1013
87.5,DO,3,18,1013
100.0,SO,1,18,1013
62.5,SO,2,18,1013
60.0,SO,3,18,1013
90.0,NO,1,19,1013
55.0,NO,2,19,1013
75.0,NO,3,19,1013
92.85714285714286,DO,1,19,1013
60.0,DO,2,19,1013
100.0,DO,3,19,1013
100.0,SO,1,19,1013
16.666666666666668,SO,2,19,1013
70.0,SO,3,19,1013
70.0,NO,1,20,1013
40.0,NO,2,20,1013
45.0,NO,3,20,1013
76.47058823529412,DO,1,20,1013
71.42857142857143,DO,2,20,1013
50.0,DO,3,20,1013
100.0,SO,1,20,1013
54.54545454545455,SO,2,20,1013
25.0,SO,3,20,1013
60.0,NO,1,1,1014
30.0,NO,2,1,1014
45.0,NO,3,1,1014
69.23076923076923,DO,1,1,1014
60.0,DO,2,1,1014
57.142857142857146,DO,3,1,1014
91.66666666666667,SO,1,1,1014
41.666666666666664,SO,2,1,1014
45.45454545454545,SO,3,1,1014
90.0,NO,1,2,1014
65.0,NO,2,2,1014
70.0,NO,3,2,1014
100.0,DO,1,2,1014
54.54545454545455,DO,2,2,1014
80.0,DO,3,2,1014
90.0,SO,1,2,1014
66.66666666666667,SO,2,2,1014
72.72727272727273,SO,3,2,1014
85.0,NO,1,3,1014
45.0,NO,2,3,1014
20.0,NO,3,3,1014
87.5,DO,1,3,1014
69.23076923076923,DO,2,3,1014
28.571428571428573,DO,3,3,1014
70.0,SO,1,3,1014
9.090909090909092,SO,2,3,1014
25.0,SO,3,3,1014
95.0,NO,1,4,1014
60.0,NO,2,4,1014
25.0,NO,3,4,1014
100.0,DO,1,4,1014
72.72727272727273,DO,2,4,1014
63.63636363636363,DO,3,4,1014
100.0,SO,1,4,1014
57.142857142857146,SO,2,4,1014
37.5,SO,3,4,1014
90.0,NO,1,5,1014
75.0,NO,2,5,1014
50.0,NO,3,5,1014
80.0,DO,1,5,1014
50.0,DO,2,5,1014
83.33333333333333,DO,3,5,1014
100.0,SO,1,5,1014
50.0,SO,2,5,1014
66.66666666666667,SO,3,5,1014
85.0,NO,1,6,1014
45.0,NO,2,6,1014
60.0,NO,3,6,1014
92.85714285714286,DO,1,6,1014
33.333333333333336,DO,2,6,1014
56.25,DO,3,6,1014
75.0,SO,1,6,1014
42.857142857142854,SO,2,6,1014
54.54545454545455,SO,3,6,1014
90.0,NO,1,7,1014
55.0,NO,2,7,1014
70.0,NO,3,7,1014
100.0,DO,1,7,1014
76.92307692307692,DO,2,7,1014
61.53846153846154,DO,3,7,1014
86.66666666666667,SO,1,7,1014
75.0,SO,2,7,1014
57.142857142857146,SO,3,7,1014
80.0,NO,1,8,1014
35.0,NO,2,8,1014
40.0,NO,3,8,1014
81.81818181818181,DO,1,8,1014
50.0,DO,2,8,1014
0.0,DO,3,8,1014
91.66666666666667,SO,1,8,1014
50.0,SO,2,8,1014
25.0,SO,3,8,1014
90.0,NO,1,9,1014
40.0,NO,2,9,1014
20.0,NO,3,9,1014
85.71428571428571,DO,1,9,1014
54.54545454545455,DO,2,9,1014
10.0,DO,3,9,1014
83.33333333333333,SO,1,9,1014
33.333333333333336,SO,2,9,1014
41.666666666666664,SO,3,9,1014
90.0,NO,1,10,1014
80.0,NO,2,10,1014
45.0,NO,3,10,1014
100.0,DO,1,10,1014
70.0,DO,2,10,1014
75.0,DO,3,10,1014
100.0,SO,1,10,1014
60.0,SO,2,10,1014
72.72727272727273,SO,3,10,1014
90.0,NO,1,11,1014
60.0,NO,2,11,1014
50.0,NO,3,11,1014
84.21052631578948,DO,1,11,1014
42.857142857142854,DO,2,11,1014
50.0,DO,3,11,1014
94.44444444444444,SO,1,11,1014
56.25,SO,2,11,1014
30.0,SO,3,11,1014
85.0,NO,1,13,1014
45.0,NO,2,13,1014
15.0,NO,3,13,1014
82.3529411764706,DO,1,13,1014
58.333333333333336,DO,2,13,1014
60.0,DO,3,13,1014
84.61538461538461,SO,1,13,1014
13.333333333333334,SO,2,13,1014
14.285714285714286,SO,3,13,1014
90.0,NO,1,14,1014
85.0,NO,2,14,1014
45.0,NO,3,14,1014
100.0,DO,1,14,1014
100.0,DO,2,14,1014
22.22222222222222,DO,3,14,1014
88.23529411764706,SO,1,14,1014
83.33333333333333,SO,2,14,1014
33.333333333333336,SO,3,14,1014
100.0,NO,1,15,1014
85.0,NO,2,15,1014
50.0,NO,3,15,1014
100.0,DO,1,15,1014
100.0,DO,2,15,1014
50.0,DO,3,15,1014
94.73684210526316,SO,1,15,1014
86.66666666666667,SO,2,15,1014
60.0,SO,3,15,1014
95.0,NO,1,16,1014
55.0,NO,2,16,1014
80.0,NO,3,16,1014
100.0,DO,1,16,1014
66.66666666666667,DO,2,16,1014
64.28571428571429,DO,3,16,1014
86.66666666666667,SO,1,16,1014
25.0,SO,2,16,1014
72.72727272727273,SO,3,16,1014
95.0,NO,1,17,1014
85.0,NO,2,17,1014
50.0,NO,3,17,1014
100.0,DO,1,17,1014
81.81818181818181,DO,2,17,1014
28.571428571428573,DO,3,17,1014
100.0,SO,1,17,1014
92.3076923076923,SO,2,17,1014
33.333333333333336,SO,3,17,1014
90.0,NO,1,18,1014
70.0,NO,2,18,1014
65.0,NO,3,18,1014
95.0,DO,1,18,1014
81.81818181818181,DO,2,18,1014
55.55555555555556,DO,3,18,1014
94.44444444444444,SO,1,18,1014
66.66666666666667,SO,2,18,1014
85.71428571428571,SO,3,18,1014
70.0,NO,1,19,1014
40.0,NO,2,19,1014
30.0,NO,3,19,1014
88.23529411764706,DO,1,19,1014
28.571428571428573,DO,2,19,1014
40.0,DO,3,19,1014
78.57142857142857,SO,1,19,1014
43.75,SO,2,19,1014
45.45454545454545,SO,3,19,1014
80.0,NO,1,20,1014
65.0,NO,2,20,1014
25.0,NO,3,20,1014
86.66666666666667,DO,1,20,1014
61.53846153846154,DO,2,20,1014
16.666666666666668,DO,3,20,1014
76.92307692307692,SO,1,20,1014
60.0,SO,2,20,1014
10.0,SO,3,20,1014
